mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_early_stopping,param_hidden_layer_sizes,param_learning_rate,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.5089029471079507,0.026793231497588263,0.009275197982788086,0.0005921577439623082,relu,0.001,True,"(128,)",adaptive,10,sgd,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}",0.9680365296803652,0.9448584202682563,0.9665653495440729,0.9598200998308982,0.010596539820455126,73
8.119674444198608,0.15543409057713414,0.013061046600341797,0.0003729732344627063,relu,0.001,True,"(256,)",constant,10,adam,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}",0.9891135303265941,0.9860031104199067,0.9754601226993865,0.9835255878152958,0.005842800336079788,13
6.9624106884002686,0.2485681612711364,0.01347676912943522,0.00045519122270393177,relu,0.001,True,"(256,)",constant,10,sgd,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}",0.9611197511664075,0.9694189602446484,0.963302752293578,0.9646138212348779,0.003512681232118852,55
7.712539513905843,0.6157970234630953,0.013029257456461588,0.0012864563750052392,relu,0.001,True,"(256,)",adaptive,10,adam,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}",0.9891135303265941,0.9860031104199067,0.9754601226993865,0.9835255878152958,0.005842800336079788,13
6.9298733075459795,0.5757990908389107,0.01386562983194987,0.0006915477736312237,relu,0.001,True,"(256,)",adaptive,10,sgd,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}",0.9611197511664075,0.9694189602446484,0.963302752293578,0.9646138212348779,0.003512681232118852,55
14.576760848363241,0.7417586530978666,0.021524747212727863,0.0008393093984441913,relu,0.001,True,"(512,)",constant,10,adam,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}",0.986046511627907,0.9591527987897126,0.9814814814814815,0.9755602639663671,0.011750561978101006,27
12.79583994547526,1.013168395914267,0.02076299985249837,0.0015011601478580267,relu,0.001,True,"(512,)",constant,10,sgd,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}",0.9734789391575663,0.9679389312977099,0.9784615384615385,0.973293136305605,0.004297844995336762,31
14.722263097763062,0.9614685424816649,0.019408226013183594,0.0009351182943710083,relu,0.001,True,"(512,)",adaptive,10,adam,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}",0.986046511627907,0.9591527987897126,0.9814814814814815,0.9755602639663671,0.011750561978101006,27
13.415596008300781,0.30298470868196886,0.019103447596232098,0.0005994318295252369,relu,0.001,True,"(512,)",adaptive,10,sgd,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}",0.9734789391575663,0.9679389312977099,0.9784615384615385,0.973293136305605,0.004297844995336762,31
8.93391744295756,0.4198221816825548,0.013936678568522135,0.0010016000041562158,relu,0.001,True,"(256, 128)",constant,10,adam,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (256, 128), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}",0.9891135303265941,0.9937304075235109,0.9829984544049459,0.9886141307516837,0.004395509404406187,1
7.870869398117065,0.8577766503819245,0.014775753021240234,0.0008451793693623366,relu,0.001,True,"(256, 128)",constant,10,sgd,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (256, 128), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}",0.9688473520249221,0.9628482972136223,0.9695121951219512,0.9670692814534986,0.002997002396938142,43
8.969804128011068,0.6679551076504491,0.01411596934000651,0.0011145695228466457,relu,0.001,True,"(256, 128)",adaptive,10,adam,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (256, 128), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}",0.9891135303265941,0.9937304075235109,0.9829984544049459,0.9886141307516837,0.004395509404406187,1
7.998599131902059,0.5303866350534931,0.014453649520874023,0.0005361193641554942,relu,0.001,True,"(256, 128)",adaptive,10,sgd,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (256, 128), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}",0.9688473520249221,0.9628482972136223,0.9695121951219512,0.9670692814534986,0.002997002396938142,43
18.91677435239156,1.245620490591026,0.02448582649230957,0.001087791728080181,relu,0.001,True,"(512, 256)",constant,10,adam,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (512, 256), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}",0.9906542056074766,0.9814241486068112,0.9891135303265941,0.9870639615136273,0.004037246363401511,7
16.65752601623535,1.3479198081790789,0.023707151412963867,0.00046491512885330264,relu,0.001,True,"(512, 256)",constant,10,sgd,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (512, 256), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}",0.9797191887675507,0.9751552795031055,0.9751552795031055,0.9766765825912539,0.002151447459739523,21
18.572295427322388,0.9974318653352902,0.023725271224975586,0.0012805329082834747,relu,0.001,True,"(512, 256)",adaptive,10,adam,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}",0.9906542056074766,0.9814241486068112,0.9891135303265941,0.9870639615136273,0.004037246363401511,7
17.287672996520996,0.2832941867377052,0.023148139317830402,0.0005305713346247971,relu,0.001,True,"(512, 256)",adaptive,10,sgd,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}",0.9797191887675507,0.9751552795031055,0.9751552795031055,0.9766765825912539,0.002151447459739523,21
4.049559513727824,0.35700882489062674,0.009668827056884766,0.000204453905991114,relu,0.01,True,"(128,)",constant,10,adam,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}",0.9829984544049459,0.9591527987897126,0.9769585253456221,0.9730365928467603,0.010122252345675476,37
3.6410609086354575,0.13911654878986426,0.009063402811686197,0.0005731949029306577,relu,0.01,True,"(128,)",constant,10,sgd,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}",0.9680365296803652,0.9448584202682563,0.9665653495440729,0.9598200998308982,0.010596539820455126,73
4.039505481719971,0.08432459551474034,0.008826891581217447,0.00027969120071225583,relu,0.01,True,"(128,)",adaptive,10,adam,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}",0.9829984544049459,0.9591527987897126,0.9769585253456221,0.9730365928467603,0.010122252345675476,37
3.5516204039255777,0.1534293226402215,0.009447018305460611,0.0004979738822256324,relu,0.01,True,"(128,)",adaptive,10,sgd,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}",0.9680365296803652,0.9448584202682563,0.9665653495440729,0.9598200998308982,0.010596539820455126,73
7.899616241455078,0.4581734690128024,0.013013839721679688,0.0008483203980463313,relu,0.01,True,"(256,)",constant,10,adam,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}",0.9891135303265941,0.9860031104199067,0.9754601226993865,0.9835255878152958,0.005842800336079788,13
6.838156223297119,0.6534512876003934,0.01305389404296875,0.0018296681165120468,relu,0.01,True,"(256,)",constant,10,sgd,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}",0.9611197511664075,0.9694189602446484,0.963302752293578,0.9646138212348779,0.003512681232118852,55
7.675412813822429,0.3742434518470338,0.012270132700602213,0.00041666406933572864,relu,0.01,True,"(256,)",adaptive,10,adam,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}",0.9891135303265941,0.9860031104199067,0.9754601226993865,0.9835255878152958,0.005842800336079788,13
7.126727819442749,0.2049836284533,0.013002951939900717,0.0008339722025794032,relu,0.01,True,"(256,)",adaptive,10,sgd,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}",0.9611197511664075,0.9694189602446484,0.963302752293578,0.9646138212348779,0.003512681232118852,55
14.874256292978922,1.0944050489836938,0.02050169308980306,0.0013720047926097758,relu,0.01,True,"(512,)",constant,10,adam,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}",0.986046511627907,0.9829457364341085,0.9814814814814815,0.9834912431811657,0.0019031654802384855,19
12.6266348361969,0.6578214713747024,0.019798994064331055,0.0009921394542382852,relu,0.01,True,"(512,)",constant,10,sgd,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}",0.9734789391575663,0.9679389312977099,0.9784615384615385,0.973293136305605,0.004297844995336762,31
14.915386517842611,0.38530341751064495,0.01935919125874837,0.0016502340126351048,relu,0.01,True,"(512,)",adaptive,10,adam,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}",0.986046511627907,0.9829457364341085,0.9814814814814815,0.9834912431811657,0.0019031654802384855,19
12.840471903483072,0.09509314793410967,0.019136349360148113,0.0007601509278371734,relu,0.01,True,"(512,)",adaptive,10,sgd,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}",0.9734789391575663,0.9679389312977099,0.9784615384615385,0.973293136305605,0.004297844995336762,31
8.80000670750936,0.046002133055591754,0.013603846232096354,0.000890239976414815,relu,0.01,True,"(256, 128)",constant,10,adam,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (256, 128), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}",0.9891135303265941,0.9937304075235109,0.9829984544049459,0.9886141307516837,0.004395509404406187,1
7.837767601013184,0.32520271446014054,0.013228098551432291,0.0005968460230116247,relu,0.01,True,"(256, 128)",constant,10,sgd,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (256, 128), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}",0.9688473520249221,0.9628482972136223,0.9695121951219512,0.9670692814534986,0.002997002396938142,43
8.63028597831726,0.3158177399701846,0.01449743906656901,0.0012563833347894865,relu,0.01,True,"(256, 128)",adaptive,10,adam,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (256, 128), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}",0.9891135303265941,0.9937304075235109,0.9829984544049459,0.9886141307516837,0.004395509404406187,1
7.74138617515564,0.048884367673729126,0.014146169026692709,0.0006605207435965584,relu,0.01,True,"(256, 128)",adaptive,10,sgd,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (256, 128), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}",0.9688473520249221,0.9628482972136223,0.9695121951219512,0.9670692814534986,0.002997002396938142,43
18.83595355351766,0.060043182824159665,0.022787809371948242,0.0009363028378233602,relu,0.01,True,"(512, 256)",constant,10,adam,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (512, 256), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}",0.9906542056074766,0.9814241486068112,0.9891135303265941,0.9870639615136273,0.004037246363401511,7
16.448079744974773,0.28805384115632865,0.021200895309448242,0.0005904793471778023,relu,0.01,True,"(512, 256)",constant,10,sgd,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (512, 256), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}",0.9797191887675507,0.9751552795031055,0.9751552795031055,0.9766765825912539,0.002151447459739523,21
18.801348606745403,0.28008849339206987,0.025304079055786133,0.0005201905486962009,relu,0.01,True,"(512, 256)",adaptive,10,adam,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}",0.9906542056074766,0.9814241486068112,0.9891135303265941,0.9870639615136273,0.004037246363401511,7
16.09735830624898,0.09121355459291385,0.023675998051961262,0.0024045957396301512,relu,0.01,True,"(512, 256)",adaptive,10,sgd,"{'activation': 'relu', 'alpha': 0.01, 'early_stopping': True, 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}",0.9797191887675507,0.9751552795031055,0.9751552795031055,0.9766765825912539,0.002151447459739523,21
3.869137446085612,0.13716531147640837,0.009377082188924154,0.00014895296002151532,tanh,0.0001,True,"(128,)",constant,10,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}",0.962178517397882,0.9323529411764706,0.9709923664122138,0.9551746083288554,0.01653364957337087,79
3.374532381693522,0.04128621620754946,0.009217103322347006,0.000481383990856282,tanh,0.0001,True,"(128,)",constant,10,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}",0.9244186046511628,0.9122302158273381,0.9520958083832335,0.9295815429539115,0.016679494724494457,97
3.7131853898366294,0.10314453537773388,0.009097099304199219,0.0003426394904465302,tanh,0.0001,True,"(128,)",adaptive,10,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}",0.962178517397882,0.9323529411764706,0.9709923664122138,0.9551746083288554,0.01653364957337087,79
3.404348929723104,0.05698060707471371,0.00967701276143392,6.769221829328494e-05,tanh,0.0001,True,"(128,)",adaptive,10,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}",0.9244186046511628,0.9122302158273381,0.9520958083832335,0.9295815429539115,0.016679494724494457,97
7.583865563074748,0.2732992704883568,0.012354453404744467,0.0003816559621736459,tanh,0.0001,True,"(256,)",constant,10,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}",0.962178517397882,0.9620637329286799,0.9578313253012049,0.9606911918759221,0.0020227739184070577,67
6.384203672409058,0.06526980915253067,0.014422893524169922,0.00044718089366750007,tanh,0.0001,True,"(256,)",constant,10,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}",0.9296187683284457,0.9083094555873925,0.9271137026239067,0.9216806421799149,0.009510005668244143,115
7.576303084691365,0.1993262801759111,0.012987295786539713,0.00046402639564255337,tanh,0.0001,True,"(256,)",adaptive,10,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}",0.962178517397882,0.9620637329286799,0.9578313253012049,0.9606911918759221,0.0020227739184070577,67
6.53385575612386,0.19983530040567024,0.012920538584391275,0.001208798691383922,tanh,0.0001,True,"(256,)",adaptive,10,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}",0.9296187683284457,0.9083094555873925,0.9271137026239067,0.9216806421799149,0.009510005668244143,115
14.301324367523193,0.02667104017435905,0.019639333089192707,0.0007297299676633912,tanh,0.0001,True,"(512,)",constant,10,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}",0.9664634146341463,0.9491017964071856,0.9478390461997019,0.9544680857470113,0.008497629899155291,85
